2022-02-22 10:21:35,524 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2022년2월22일
2022-02-22 10:21:35,524 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 10:21:35,524 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)0
2022-02-22 10:21:35,524 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 10:21:35,525 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 10
2022-02-22 10:21:35,525 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 21
2022-02-22 10:21:35,525 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 35
2022-02-22 10:22:46,398 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 이 해의 년도: 2022
2022-02-22 10:22:46,399 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - 월(0~11): 2
2022-02-22 10:22:46,399 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 일: 22
2022-02-22 10:22:46,399 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:44)     - =================================
2022-02-22 10:22:46,400 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2022년2월22일
2022-02-22 10:22:46,400 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 10:22:46,400 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)0
2022-02-22 10:22:46,400 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 10:22:46,401 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 10
2022-02-22 10:22:46,401 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 22
